"company_id","company_name","year","country","city","consolidation_code","nace_code","icb_code","sic_code","total_assets_eur","total_liabilities_eur","total_equity_eur","total_revenue_eur","net_sales_eur","gross_sales_eur","net_income_eur","ebit_margin_pct","ebitda_margin_pct","roa_pct","roe_pct","net_assets_turnover","stock_turnover","solvency_pct","gearing_pct","current_ratio","liquidity_ratio","shareholders_liq_pct","interest_cover"
"KROMI LOGISTIK AGDE2151320072IC","KROMI LOGISTIK AG",2020,"Germany","HAMBURG","C2",2951,2771,354,40395,19343,21052,69940,69447,69447,-3158,0.18,1.73,-7.37,-14.93,2.83,3.9,52.12,57.04,2.15,1.01,5.79,0.32
"KROMI LOGISTIK AGDE2151320072IU","KROMI LOGISTIK AG",2020,"Germany","HAMBURG","U2",2951,2771,354,45240,22594,22646,67224,66675,66675,NA,-1.99,-1.23,-3.31,-5.25,2.5,3.38,50.06,70.03,2.06,0.97,5.28,-3.88
"KROMI LOGISTIK AGDE2151320072IU","KROMI LOGISTIK AG",2020,"Germany","HAMBURG","U2",2951,2771,354,36622,17006,19616,62193,61667,61667,0,0,0.89,-8.03,-15.45,2.59,3.85,53.56,63.76,2.42,1.14,4.48,-0.01
"HAMMONIA SCHIFFSHOLDING AGDE2151325990IU","HAMMONIA SCHIFFSHOLDING AG",2020,"Germany","HAMBURG","U1",6340,2773,473,14490,3802,10688,1405,77,77,0,40.71,40.71,8.39,11.38,0.1,NA,73.76,NA,30.55,30.55,2.89,26
"HAMMONIA SCHIFFSHOLDING AGDE2151325990IU","HAMMONIA SCHIFFSHOLDING AG",2020,"Germany","HAMBURG","U1",6340,2773,473,15742,3799,11943,53,53,53,0,NA,NA,7.97,10.5,0,NA,75.87,NA,NA,NA,3.15,NA
"ALSTRIA OFFICE REIT-AGDE2151330597IC","ALSTRIA OFFICE REIT-AG",2020,"Germany","HAMBURG","C1",6720,8733,679,5029328,1853773,3175555,229501,224505,224505,581221,59.2,59.69,11.54,18.3,0.05,NA,63.14,54.93,4.85,4.85,1.82,4.85
"ALSTRIA OFFICE REIT-AGDE2151330597IC","ALSTRIA OFFICE REIT-AG",2020,"Germany","HAMBURG","C1",6720,8733,679,5090249,1837807,3252442,219960,215430,215430,168489,59.85,60.36,3.31,5.18,0.04,NA,63.9,54.31,6.65,6.65,1.84,4.07
"LOTTO24 AGDE2151528157IC","LOTTO24 AG",2020,"Germany","HAMBURG","C2",3650,5752,394,75643,38355,37288,48400,44098,44098,3842,9.42,12.57,5.08,13.31,1.18,NA,49.29,59.81,1.08,NA,10.31,33.28
"LOTTO24 AGDE2151528157IC","LOTTO24 AG",2020,"Germany","HAMBURG","C2",3650,5752,394,73787,30927,42860,88845,88088,88088,8557,10.72,12.24,11.6,13,1.92,NA,58.09,51.17,1.41,NA,12.86,112.07
"LOTTO24 AGDE2151528157IU","LOTTO24 AG",2020,"Germany","HAMBURG","U2",3650,5752,394,58847,34374,24473,48896,44098,44098,3875,7.95,10.2,6.59,19.84,2,NA,41.59,75.76,1.09,NA,NA,389.1
"LOTTO24 AGDE2151528157IU","LOTTO24 AG",2020,"Germany","HAMBURG","U2",3650,5752,394,57457,27371,30086,89006,88125,88125,0,9.69,10.59,15,18.66,2.5,NA,52.36,80.31,1.78,NA,5.41,NA
"ALEIA HOLDING AGDE2151557520IC","ALEIA HOLDING AG",2020,"Germany","HAMBURG","C2",4022,2357,493,18342,3183,15159,13,13,13,-58,NA,NA,-0.32,-0.38,0,NA,82.65,0.31,0.04,NA,322.53,-10.6
"ALEIA HOLDING AGDE2151557520IC","ALEIA HOLDING AG",2020,"Germany","HAMBURG","C2",4022,2357,493,17630,3215,14415,25,0,0,-744,NA,NA,-4.22,-5.16,0,NA,81.76,0.28,0.03,NA,351.59,NA
"ALEIA HOLDING AGDE2151557520IU","ALEIA HOLDING AG",2020,"Germany","HAMBURG","U2",4022,2357,493,18024,1329,16695,0,0,0,0,NA,NA,-0.11,-0.11,0,NA,92.63,0.19,0,NA,538.55,NA
"ALEIA HOLDING AGDE2151557520IU","ALEIA HOLDING AG",2020,"Germany","HAMBURG","U2",4022,2357,493,18029,1371,16658,3,0,0,0,NA,NA,-0.21,-0.22,0,NA,92.4,NA,0.01,NA,228.19,NA
"SLM SOLUTIONS GROUP AGDE2151584229IC","SLM SOLUTIONS GROUP AG",2020,"Germany","LÜBECK","C2",2875,2757,349,136637,92123,44514,49654,48962,48962,-47055,-71.29,-53.85,-28.28,-105.71,0.42,1.76,32.58,172.89,4.17,2.53,0.59,-8.53
"SLM SOLUTIONS GROUP AGDE2151584229IC","SLM SOLUTIONS GROUP AG",2020,"Germany","LÜBECK","C2",2875,2757,349,126247,110479,15768,63795,61759,61759,-30252,-37.43,-23.93,-22.06,-191.86,0.6,3.07,12.49,583.27,2.85,1.85,0.18,-5.3
"SLM SOLUTIONS GROUP AGDE2151584229IU","SLM SOLUTIONS GROUP AG",2020,"Germany","LÜBECK","U2",2875,2757,349,140580,86256,54324,49279,47591,47591,NA,-62.89,-48.36,-24.82,-65.17,0.37,1.92,38.64,151.1,12.23,8.11,0.68,-7.61
"SLM SOLUTIONS GROUP AGDE2151584229IU","SLM SOLUTIONS GROUP AG",2020,"Germany","LÜBECK","U2",2875,2757,349,125248,103442,21806,54841,53377,53377,-36059,-52.61,-39.8,-27.58,-165.36,0.47,2.82,17.41,446.27,6.91,4.54,0.23,-6.5
"ECHOS HOLDING AGDE2151589768IC","ECHOS HOLDING AG",2020,"Germany","HUMBURG","C1",6713,3722,609,1062,1062,0,NA,NA,NA,-65,NA,NA,-6.12,NA,NA,NA,0,NA,NA,NA,0,-0.44
"ECHOS HOLDING AGDE2151589768IC","ECHOS HOLDING AG",2020,"Germany","HUMBURG","C1",6713,3722,609,1129,1129,0,NA,NA,NA,-67,NA,NA,-5.93,NA,NA,NA,0,NA,NA,NA,0,-0.43
"FAST FINANCE24 HOLDING AGDE2151620142IU","FAST FINANCE24 HOLDING AG",2020,"Germany","FRANKFURT","U1",3210,2737,367,39523,731,38792,187,132,132,0,41.18,41.18,0.15,0.16,0,NA,98.15,1.42,1.23,NA,70.66,4.81
"FAST FINANCE24 HOLDING AGDE2151620142IU","FAST FINANCE24 HOLDING AG",2020,"Germany","FRANKFURT","U1",3210,2737,367,40348,1562,38786,551,90,90,0,37.57,37.57,-0.01,-0.02,0.01,NA,96.13,0.35,0.72,NA,289.45,17.25
"THE NAGA GROUP AGDE2151749922IC","THE NAGA GROUP AG",2020,"Germany","HAMBURG","C2",6713,9537,628,118979,13686,105293,6392,6223,6223,-12307,NA,NA,-10.34,-11.4,0.06,NA,88.5,4,0.98,0.98,25,-81.61
"THE NAGA GROUP AGDE2151749922IC","THE NAGA GROUP AG",2020,"Germany","HAMBURG","C2",6713,9537,628,129834,18032,111802,25843,24353,24353,2134,11.51,25.42,1.64,1.12,0.22,NA,86.11,3.26,1.14,1.14,30.71,4.36
"THE NAGA GROUP AGDE2151749922IU","THE NAGA GROUP AG",2020,"Germany","HAMBURG","U2",6713,9537,628,22371,4098,18273,246,205,205,0,NA,NA,-89.37,-109.41,0.01,NA,81.68,0,0.36,NA,NA,-41.55
"THE NAGA GROUP AGDE2151749922IU","THE NAGA GROUP AG",2020,"Germany","HAMBURG","U2",6713,9537,628,30114,9977,20137,105,35,35,0,NA,NA,-8.25,-12.33,0.01,NA,66.87,NA,0.76,NA,NA,-3.57
"TUFF GROUP AGDE2151754977IC","TUFF GROUP AG",2020,"Germany","MUNICH","C2",1120,NA,138,6473,6361,112,9463,9408,9408,-206,11.69,14.85,-3.2,-216.07,4.79,NA,1.73,NA,1.05,NA,0.06,22.57
"TUFF GROUP AGDE2151754977IC","TUFF GROUP AG",2020,"Germany","MUNICH","C2",1120,NA,138,2812,3946,-1134,3874,3767,3767,-1196,40.63,43.65,-42.53,NA,NA,NA,-40.33,NA,0.33,NA,NA,25.39
"TUFF GROUP AGDE2151754977IU","TUFF GROUP AG",2020,"Germany","MUNICH","U2",1120,NA,138,34662,382,34280,310,310,310,0,-83.87,-83.87,-96.59,-97.67,0.01,NA,98.9,NA,0.23,NA,231.62,NA
"TUFF GROUP AGDE2151754977IU","TUFF GROUP AG",2020,"Germany","MUNICH","U2",1120,NA,138,6070,779,5291,304,303,303,0,NA,NA,NA,-547.91,0.05,NA,87.17,NA,0.86,NA,7.58,NA
"FASHIONETTE AGDE2151756682IC","FASHIONETTE AG",2020,"Germany","DUESSELDORF","C1",5243,5373,594,79078,12709,66369,96149,94812,94812,872,3.75,6.28,2.52,1.31,1.43,4.4,83.93,1.63,5.4,3.52,61.8,2.47
"ZEAL NETWORK SEDE2151936235IC","ZEAL NETWORK SE",2020,"Germany","HAMBURG","C1",9272,5752,799,521133,115408,405725,121571,113475,113475,8328,7.7,24.38,1.6,0.36,0.26,NA,77.85,16.14,3.49,NA,6.19,22.81
"ZEAL NETWORK SEDE2151936235IC","ZEAL NETWORK SE",2020,"Germany","HAMBURG","C1",9272,5752,799,494334,98772,395562,90656,87023,87023,7856,5.65,13.78,1.59,2.06,0.2,NA,80.02,15.86,2.9,NA,6.31,0.54
"DORALIS SEDE2151959204IU","DORALIS SE",2020,"Germany","HAMBURG","U1",NA,NA,NA,222,10,212,0,0,0,-38,NA,NA,-17.12,-17.92,0,NA,95.5,NA,NA,NA,21.2,NA
"SYMRISE AGDE2170082474IC","SYMRISE AG",2020,"Germany","HOLZMINDEN","C2",2466,1357,289,5957209,3492776,2464433,3453441,3407854,3407854,305137,13.44,20.01,7.02,12.1,0.72,3.88,41.37,115.78,1.83,1.06,1.05,8.93
"SYMRISE AGDE2170082474IC","SYMRISE AG",2020,"Germany","HOLZMINDEN","C2",2466,1357,289,5939769,3578108,2361661,3571218,3520451,3520451,314951,13.65,20.42,7.13,12.99,0.68,4.14,39.76,124.1,3.5,2.19,0.81,7.23
"SYMRISE AGDE2170082474IU","SYMRISE AG",2020,"Germany","HOLZMINDEN","U2",2466,1357,289,5370996,3193135,2177861,1279160,1272149,1272149,0,16.87,11.62,3.08,6.05,0.31,3.72,40.55,94.86,0.59,0.32,1.14,2.28
"VARTA AGDE2190001236IC","VARTA AG",2020,"Germany","ELLWANGEN","C2",3140,3724,369,668830,254028,414802,370390,362692,362692,71079,19.09,24.72,10.63,12.15,0.74,5.79,62.02,22.38,2.3,1.91,4.67,39.57
"VARTA AGDE2190001236IC","VARTA AG",2020,"Germany","ELLWANGEN","C2",3140,3724,369,1122803,623728,499075,906848,869583,869583,133124,16.15,23.5,11.86,19.12,1.22,6.8,44.45,50.57,1.15,0.8,2.03,16.38
"VARTA AGDE2190001236IU","VARTA AG",2020,"Germany","ELLWANGEN","U2",3140,3724,369,400365,39671,360694,828,761,761,0,NA,NA,14.5,11.42,0,NA,90.09,7.85,23.36,NA,12.73,-45.25
"CONTINENTAL AGDE2190001578IAC","CONTINENTAL AG",2020,"Germany","VAHRENWALD-LIST","C*",2511,3357,301,42568200,27172900,15395300,44478400,44478400,44478400,NA,-0.16,11.97,-1.38,-7.96,1.73,9.47,36.17,85.26,1.06,0.78,1.49,0.28
"CONTINENTAL AGDE2190001578IAC","CONTINENTAL AG",2020,"Germany","VAHRENWALD-LIST","C*",2511,3357,301,39638000,27375600,12262400,31864400,31864400,31864400,NA,-1.07,10.81,-1.55,-7.84,1.26,7.52,30.94,120.16,1.16,0.86,0.93,-1.68
"CONTINENTAL AGDE2190001578IC","CONTINENTAL AG",2020,"Germany","VAHRENWALD-LIST","C2",2511,3357,301,42568200,26692500,15875700,46104900,44478400,44478400,-1171000,-0.42,10.7,-1.38,-7.72,1.79,9.82,37.29,78.01,1.06,0.78,1.62,-0.99
"CONTINENTAL AGDE2190001578IC","CONTINENTAL AG",2020,"Germany","VAHRENWALD-LIST","C2",2511,3357,301,39638000,26998900,12639100,39374900,37722300,37722300,-918800,-1.77,7.7,-2.35,-7.61,1.55,9.29,31.89,113.92,1.16,0.86,0.99,-2.6
"CONTINENTAL AGDE2190001578IU","CONTINENTAL AG",2020,"Germany","VAHRENWALD-LIST","U2",2511,3357,301,23427000,12825200,10601800,366900,299400,299400,0,-46.69,-43.23,21.8,47.61,0.03,NA,45.25,NA,0.66,0.66,11.13,-5.39
"CONTINENTAL AGDE2190001578IU","CONTINENTAL AG",2020,"Germany","VAHRENWALD-LIST","U2",2511,3357,301,24609100,13824400,10784700,328900,277600,277600,0,-65.1,-61.33,3.48,7.26,0.03,NA,43.82,NA,0.68,NA,12.11,-2.51
"LPKF LASER & ELECTRONICS AGDE2190003332IC","LPKF LASER & ELECTRONICS AG",2020,"Germany","GARBSEN","C2",3210,2737,367,128012,37175,90837,142591,140034,140034,13149,13.56,18.94,14.65,14.48,1.43,7.44,70.96,12,2.26,1.58,10.17,37.28
"LPKF LASER & ELECTRONICS AGDE2190003332IC","LPKF LASER & ELECTRONICS AG",2020,"Germany","GARBSEN","C2",3210,2737,367,121655,28743,92912,97988,96235,96235,5342,8.3,15.67,6,5.75,0.98,4.94,76.37,9.42,2.54,1.63,13.39,27.75
"LPKF LASER & ELECTRONICS AGDE2190003332IU","LPKF LASER & ELECTRONICS AG",2020,"Germany","GARBSEN","U2",3210,2737,367,96937,26187,70750,64375,60032,60032,0,1.86,6.23,16.61,26.65,0.86,8.23,72.99,10.05,2.45,2.1,17.97,3.42
"LPKF LASER & ELECTRONICS AGDE2190003332IU","LPKF LASER & ELECTRONICS AG",2020,"Germany","GARBSEN","U2",3210,2737,367,94031,21928,72103,48452,46185,46185,0,-1.38,-0.54,4,28.02,0.65,5.21,76.68,5.8,2.6,2.12,26.81,-15.05
"TUI AGDE2190004116IC","TUI AG",2020,"Germany","HANOVER","C2",6330,5759,472,16270900,12105600,4165300,18949400,18928100,18928100,531900,2.38,5.06,4.25,9.99,2.13,165.21,25.6,116.31,0.59,0.57,0.88,2.67
"TUI AGDE2190004116IC","TUI AG",2020,"Germany","HANOVER","C2",6330,5759,472,15341100,15123000,218100,8518100,7943700,7943700,-3139100,-29.45,-10.19,-20.88,NA,0.94,116.37,1.42,NA,0.43,0.41,0.02,-8.2
"TUI AGDE2190004116IU","TUI AG",2020,"Germany","HANOVER","U2",6330,5759,472,10355162,4847006,5508156,309412,140984,140984,0,-31.56,-30.92,0.93,3.18,0.05,NA,53.19,18.45,0.43,NA,5.43,-1.73
"UESTRA HANNOVERSCHE VERKEHRSBETRIEBE AGDE2190015963IC","UESTRA HANNOVERSCHE VERKEHRSBETRIEBE AG",2020,"Germany","HANNOVER","C2",6021,5759,411,483138,480124,3014,226951,222043,222043,-27728,-12.72,-2.22,-5.72,-919.97,0.57,19.35,0.62,NA,1.59,1.45,0.01,-23.14
"UESTRA HANNOVERSCHE VERKEHRSBETRIEBE AGDE2190015963IC","UESTRA HANNOVERSCHE VERKEHRSBETRIEBE AG",2020,"Germany","HANNOVER","C2",6021,5759,411,465234,481440,-16206,211832,179130,179130,-46286,-21.93,-10.44,-9.93,NA,0.52,15.46,-3.48,NA,2.07,1.84,-0.04,-35.08
"UESTRA HANNOVERSCHE VERKEHRSBETRIEBE AGDE2190015963IU","UESTRA HANNOVERSCHE VERKEHRSBETRIEBE AG",2020,"Germany","HANNOVER","U2",6021,5759,411,575298,441065,134233,228261,216754,216754,0,-15.41,-3.44,-6.23,-26.8,0.45,19.78,23.33,285.12,1.94,1.77,0.36,-16.52
"UESTRA HANNOVERSCHE VERKEHRSBETRIEBE AGDE2190015963IU","UESTRA HANNOVERSCHE VERKEHRSBETRIEBE AG",2020,"Germany","HANNOVER","U2",6021,5759,411,573492,439259,134233,213185,174062,174062,NA,-23.79,-10.18,-9.18,-39.33,0.4,15.75,23.41,303.57,2.93,2.58,0.34,-24.29
"HELMA EIGENHEIMBAU AGDE2190052447IC","HELMA EIGENHEIMBAU AG",2020,"Germany","LEHRTE","C2",4521,3728,154,380164,271570,108594,265786,263243,263243,16175,8.59,9.49,6.21,14.87,0.96,1.14,28.57,186.97,3.37,1.15,0.65,26.26
"HELMA EIGENHEIMBAU AGDE2190052447IC","HELMA EIGENHEIMBAU AG",2020,"Germany","LEHRTE","C2",4521,3728,154,423372,306794,116578,276604,273993,273993,15396,8.01,8.95,5.31,13.18,0.89,0.98,27.54,199.1,3.55,1.02,0.6,34.09
"HELMA EIGENHEIMBAU AGDE2190052447IU","HELMA EIGENHEIMBAU AG",2020,"Germany","LEHRTE","U2",4521,3728,154,145785,51104,94681,106295,105051,105051,NA,16.42,11.34,14.84,21.14,0.84,NA,64.95,35.33,6.79,6.79,2.92,7.09
"HELMA EIGENHEIMBAU AGDE2190052447IU","HELMA EIGENHEIMBAU AG",2020,"Germany","LEHRTE","U2",4521,3728,154,138078,38439,99639,122000,120178,120178,0,11.71,8.64,13.01,19.83,1.03,NA,72.16,20.17,6.15,6.14,5.2,18.35
"VISCOM AGDE2190098822IC","VISCOM AG",2020,"Germany","HANNOVER","C2",3310,2737,384,89048,30549,58499,89936,88556,88556,3101,4.52,10.08,4.57,5.3,1.25,3.09,65.69,28.67,3.71,1.99,4.29,13.16
"VISCOM AGDE2190098822IC","VISCOM AG",2020,"Germany","HANNOVER","C2",3310,2737,384,80601,27392,53209,63286,61562,61562,-4414,-9.21,-0.99,-7.82,-8.3,0.97,2.62,66.02,28.01,3.45,1.87,4.37,-17.94
"VISCOM AGDE2190098822IU","VISCOM AG",2020,"Germany","HANNOVER","U2",3310,2737,384,55185,14823,40362,81814,79539,79539,3721,1.01,1.86,7.02,9.22,1.68,2.99,73.14,28.35,7.76,3.56,4.85,5.32
"VISCOM AGDE2190098822IU","VISCOM AG",2020,"Germany","HANNOVER","U2",3310,2737,384,44829,13696,31133,56929,54682,54682,-8785,-14.9,-13.88,-19.71,-28.22,1.49,2.51,69.45,31.49,6.14,2.71,4.4,-61.45
"DELTICOM AGDE2190365367IC","DELTICOM AG",2020,"Germany","HANNOVER","C2",5030,5373,501,188212,179938,8274,660109,625755,625755,-42054,-5.88,-0.51,-23.12,-488.75,17.36,10.49,4.4,NA,0.66,0.24,0.28,-25.09
"DELTICOM AGDE2190365367IC","DELTICOM AG",2020,"Germany","HANNOVER","C2",5030,5373,501,199767,184966,14801,574218,541261,541261,5357,2.68,4.37,1.3,47.33,8.86,15.58,7.41,638.52,0.56,0.29,0.3,5.4
"DELTICOM AGDE2190365367IU","DELTICOM AG",2020,"Germany","HANNOVER","U2",5030,5373,501,215203,199928,15275,758173,737836,737836,0,2.44,2.78,-24.26,-320.92,30.77,113.98,7.1,443.76,0.6,0.57,1.63,12.96
"DELTICOM AGDE2190365367IU","DELTICOM AG",2020,"Germany","HANNOVER","U2",5030,5373,501,155815,137409,18406,634553,631779,631779,0,1.31,1.58,0.12,17.01,28.05,191.02,11.81,351.61,0.48,0.45,4.36,1.62
"GBK BETEILIGUNGEN AGDE2190388819IU","GBK BETEILIGUNGEN AG",2020,"Germany","HANNOVER","U1",6713,8775,609,62148,4905,57243,4162,NA,NA,0,48.27,48.27,-1.09,-1.18,0.07,NA,92.11,7.28,27.35,27.35,13.73,NA
"GBK BETEILIGUNGEN AGDE2190388819IU","GBK BETEILIGUNGEN AG",2020,"Germany","HANNOVER","U1",6713,8775,609,47428,3580,43848,2479,NA,NA,0,-0.77,-0.77,-28.24,-30.55,0.05,NA,92.45,6.93,22.99,22.99,14.43,NA
"AOVO TOURISTIK AGDE2190423282IC","AOVO TOURISTIK AG",2020,"Germany","HANNOVER","C1",6330,5759,472,4573,4381,192,12512,12075,12075,-85,-0.8,-0.39,-2.27,-44.27,23.88,NA,4.2,172.92,1,1,0.58,-20
"AOVO TOURISTIK AGDE2190423282IC","AOVO TOURISTIK AG",2020,"Germany","HANNOVER","C1",6330,5759,472,4970,3909,1061,6364,4998,4998,868,16.22,16.94,20.8,81.81,4.82,NA,21.35,24.32,1.28,1.28,4.11,NA
"PANAMAX AGDE2190504819IU","PANAMAX AG",2020,"Germany","OTTOBRUNN","U1",3220,9578,366,662,662,0,1,NA,NA,-384,NA,NA,-58.01,NA,0,NA,0,NA,1.97,1.97,0,-33.91
"PANAMAX AGDE2190504819IU","PANAMAX AG",2020,"Germany","OTTOBRUNN","U1",3220,9578,366,180,180,0,392,7,7,185,50,50,NA,NA,4.45,NA,0,NA,1.2,1.2,0,17.82
"FASSON TEXTILPFLEGE GMBHDE2210112021IC","FASSON TEXTILPFLEGE GMBH",2020,"Germany","HILDESHEIM","C1",9301,5377,721,678,473,205,0,0,0,0,NA,NA,0,0,0,0,30.24,NA,1.05,1.02,2.2,NA
"FASSON TEXTILPFLEGE GMBHDE2210112021IC","FASSON TEXTILPFLEGE GMBH",2020,"Germany","HILDESHEIM","C1",9301,5377,721,649,524,125,0,0,0,0,NA,NA,0,0,0,0,19.26,NA,4.19,3.91,0.3,NA
"CONSULTING TEAM HOLDING AGDE2210196608IC","CONSULTING TEAM HOLDING AG",2020,"Germany","HILDESHEIM","C1",7414,NA,874,15255,5198,10057,112,0,0,297,-57.14,72.32,3.3,2.95,0.01,NA,65.93,47.15,14.4,NA,2.12,-0.5
"CONSULTING TEAM HOLDING AGDE2210196608IC","CONSULTING TEAM HOLDING AG",2020,"Germany","HILDESHEIM","C1",7414,NA,874,17280,6248,11032,10,0,0,1227,NA,NA,8.7,11.12,0,NA,63.84,NA,19.05,NA,1.92,-0.14
"REGENBOGEN AGDE2230062629IU","REGENBOGEN AG",2020,"Germany","KIEL","U1",3420,5755,379,28975,21501,7474,20299,15144,15144,1518,13.45,20.52,7.91,20.31,0.93,97.12,25.79,202.27,1.48,1.45,0.52,5.82
"REGENBOGEN AGDE2230062629IU","REGENBOGEN AG",2020,"Germany","KIEL","U1",3420,5755,379,32320,22690,9630,17723,17270,17270,2339,22.06,29.28,11.18,24.29,0.7,80.56,29.8,167.13,1.9,1.87,0.62,10.65
"BERENTZEN-GRUPPE AGDE2250094463IC","BERENTZEN-GRUPPE AG",2020,"Germany","HASELÜNNE","C2",1591,3535,208,151630,102430,49200,171524,167400,167400,4925,5.1,10.08,4.75,10.01,2.5,4.23,32.45,41.78,1.11,0.62,2.52,5.3
"BERENTZEN-GRUPPE AGDE2250094463IC","BERENTZEN-GRUPPE AG",2020,"Germany","HASELÜNNE","C2",1591,3535,208,145182,97942,47240,156909,154591,154591,1233,3.25,8.94,1.55,2.61,2.38,3.98,32.54,40.01,1.12,0.63,2.53,3.25
"BERENTZEN-GRUPPE AGDE2250094463IU","BERENTZEN-GRUPPE AG",2020,"Germany","HASELÜNNE","U2",1591,3535,208,139617,85957,53660,99947,99259,99259,NA,7.92,9.74,5.24,24.55,1.3,2.97,38.43,43.71,1.38,0.84,2.29,3.9
"BERENTZEN-GRUPPE AGDE2250094463IU","BERENTZEN-GRUPPE AG",2020,"Germany","HASELÜNNE","U2",1591,3535,208,140464,84983,55481,99718,98455,98455,0,8.62,10.48,4.47,27.02,1.26,3.03,39.5,42.79,1.44,0.9,2.34,4.11
"DRAEGERWERK AG & CO. KGAADE2270250508IC","DRAEGERWERK AG & CO. KGAA",2020,"Germany","LÜBECK","C2",3320,4535,382,2570910,1494551,1076359,2783024,2780824,2780824,33790,3.08,7.62,1.93,2.96,1.53,5.74,41.87,74.23,2.02,1.37,1.44,3.93
"DRAEGERWERK AG & CO. KGAADE2270250508IC","DRAEGERWERK AG & CO. KGAA",2020,"Germany","LÜBECK","C2",3320,4535,382,3305992,2272182,1033810,3408371,3406276,3406276,249886,12.14,15.79,10.89,24.04,1.58,5.49,31.27,117.58,1.86,1.32,0.92,9.95
"DRAEGERWERK AG & CO. KGAADE2270250508IU","DRAEGERWERK AG & CO. KGAA",2020,"Germany","LÜBECK","U2",3320,4535,382,1703217,652900,1050317,1072177,1059653,1059653,0,1.51,-5.04,0.06,0.58,0.69,7.09,61.67,47.94,3.74,2.79,2.13,-6.53
"DRAEGERWERK AG & CO. KGAADE2270250508IU","DRAEGERWERK AG & CO. KGAA",2020,"Germany","LÜBECK","U2",3320,4535,382,2383674,1391873,991801,1612059,1587039,1587039,0,17.92,14.34,-6.85,-10.5,0.87,6.75,41.61,94.37,2.34,1.88,1.14,10.1
"FREENET AGDE2290224311IC","FREENET AG",2020,"Germany","BÜDELSDORF","C1",6420,9535,489,4839597,3517996,1321601,2999820,2932544,2932544,269954,9,14.23,4.92,14.44,0.86,39.57,27.31,165.01,0.51,0.46,0.61,4.76
"FREENET AGDE2290224311IC","FREENET AG",2020,"Germany","BÜDELSDORF","C1",6420,9535,489,4505634,2684555,1821079,2628988,2576230,2576230,262981,10,16.2,5.29,31.07,0.8,35.17,40.42,81.23,0.98,0.92,1.23,5.52
"BRILLIANT AGDE2350000036IC","BRILLIANT AG",2020,"Germany","GNARRENBURG","C2",3150,3722,364,33089,19365,13724,74245,70300,70300,-2957,0.69,1.59,-8.6,-21.55,3.9,4.31,41.48,68.42,2.2,0.97,2.58,1.37
"BRILLIANT AGDE2350000036IC","BRILLIANT AG",2020,"Germany","GNARRENBURG","C2",3150,3722,364,30750,17045,13705,72020,71450,71450,215,0.87,1.83,0.99,1.57,3.78,4.8,44.57,54.43,2.47,1.19,2.56,1.85
"BRILLIANT AGDE2350000036IU","BRILLIANT AG",2020,"Germany","GNARRENBURG","U2",3150,3722,364,29754,17347,12407,58396,56660,56660,0,-3.11,-3.11,-12.71,-30.99,3.42,3.85,41.7,70.41,2.17,0.97,2.66,-4.98
"BRILLIANT AGDE2350000036IU","BRILLIANT AG",2020,"Germany","GNARRENBURG","U2",3150,3722,364,28553,16850,11703,59344,58950,58950,0,-1.97,-1.97,-2.28,-6.02,3.63,4.07,40.99,57.56,2.16,0.97,2.52,-3.6
"FROSTA AGDE2350006692IC","FROSTA AG",2020,"Germany","BREMERHAVEN","C2",1589,3577,203,331959,160762,171197,527663,522937,522937,16294,3.06,6.62,4.91,7.36,2.71,5.95,51.57,36.23,1.38,0.74,7.39,25.45
"FROSTA AGDE2350006692IC","FROSTA AG",2020,"Germany","BREMERHAVEN","C2",1589,3577,203,307878,132017,175861,555402,551749,551749,36303,6.74,10.07,11.92,14.26,2.41,6.23,57.12,41.74,2.37,1.21,3.2,66.48
"FROSTA AGDE2350006692IU","FROSTA AG",2020,"Germany","BREMERHAVEN","U2",1589,3577,203,250625,137819,112806,453357,444808,444808,0,1.21,3.95,2.48,4.61,2.92,7.31,45.01,72.23,1.46,0.81,2.65,9.43
"FROSTA AGDE2350006692IU","FROSTA AG",2020,"Germany","BREMERHAVEN","U2",1589,3577,203,245134,112560,132574,463859,456069,456069,0,5.13,8.27,15.54,22.63,2.65,7,54.08,45.92,1.91,0.97,3.12,42.63
"PNE AGDE2350060811IC","PNE AG",2020,"Germany","CUXHAVEN","C2",4011,7535,491,567598,347584,220014,137455,132796,132796,1347,13.85,23.05,1.29,0.31,0.3,1.36,38.76,111.65,2.35,1.46,0.94,1.55
"PNE AGDE2350060811IC","PNE AG",2020,"Germany","CUXHAVEN","C2",4011,7535,491,663809,463245,200564,113508,109689,109689,903,7.21,23.25,-0.41,0.81,0.2,0.65,30.21,189.1,3.2,1.59,0.56,0.98
"PNE AGDE2350060811IU","PNE AG",2020,"Germany","CUXHAVEN","U2",4011,7535,491,322483,75452,247031,53013,50986,50986,-2937,-7.66,-10.66,-0.85,-1.19,0.17,3.05,76.6,25.63,14.84,13.42,3.91,-2.45
"PNE AGDE2350060811IU","PNE AG",2020,"Germany","CUXHAVEN","U2",4011,7535,491,386240,97780,288460,57394,54180,54180,44482,84.57,25.78,12.94,15.42,0.16,1.58,74.68,23.88,7.53,6.42,4.43,5.76
"CEWE STIFTUNG & CO. KGAADE2370000802IC","CEWE STIFTUNG & CO. KGAA",2020,"Germany","OLDENBURG","C1",7481,3745,738,567258,297497,269761,738655,720398,720398,114610,7.8,15.49,9.41,11.79,2.02,15.27,47.56,35.68,0.94,0.7,2.83,15.76
